ts,otype,strike,dte,prem,mom1,mom2,mom3,mom6,up_run,dn_run,rng_pct,range_ratio,atr_pct,vol,vol_ratio,oi,oi_chg,resp,o5,o10,o15,o30,o60,omfe,omae,u_past15,u_past30,u30,und_ok_opt_fail
2024-10-31T10:50:00+05:30,CE,24200.0,0,56.3,-8.60389610389611,-19.340974212034386,-32.168674698795186,-34.03632103104862,0,3,21.58081705150978,0.19239904988123524,29.051509769094142,5379250.0,1.8790088418294946,6921425.0,14.355991920727298,280.29715558821977,7.104795737122559,17.67317939609237,6.8383658969804655,1.5985790408525855,-12.433392539964476,21.669626998223805,-26.110124333925395,-0.11476632587044049,-0.10344564673106474,0.08684405407023399,False
2024-10-31T11:00:00+05:30,CE,24200.0,0,66.25,9.867330016583754,17.67317939609237,7.548701298701296,-14.40568475452197,2,0,12.830188679245284,0.12186379928315412,21.824402515723268,4337075.0,1.4765892977214887,7522650.0,2.400876634757071,61.393233025365376,-9.207547169811322,-20.45283018867924,-26.490566037735846,-27.0188679245283,-30.86792452830189,3.3962264150943398,-37.20754716981132,0.12295656909911319,0.02761827422885544,-0.09354652600346462,False
2024-10-31T11:10:00+05:30,CE,24200.0,0,52.7,-12.385702410640059,-20.45283018867924,-12.603648424543938,-24.498567335243546,0,2,14.32637571157496,0.14731707317073178,25.10183428209994,4780900.0,1.4368491442138638,7980150.0,3.661871204494528,1153.6285866275646,-7.590132827324478,8.538899430740038,2.5616698292220006,-3.0360531309297936,-17.362428842504755,14.705882352941178,-21.062618595825427,-0.010925222008747671,-0.004741427293295693,-0.02844991269175944,False
2024-10-31T11:20:00+05:30,CE,24200.0,0,57.2,17.453798767967143,8.538899430740038,-4.9044056525353215,1.5985790408525855,1,0,20.629370629370637,0.24789915966386566,21.477855477855478,5246525.0,1.2657211699391147,8497300.0,-2.3363398396083017,-141.59427819338066,-5.506993006993017,-15.472027972027973,-21.678321678321687,-13.81118881118882,-47.55244755244756,5.681818181818182,-47.98951048951049,0.03463703276086615,0.08684405407023399,-0.08821141059939017,False
2024-10-31T11:30:00+05:30,CE,24200.0,0,48.35,-10.545790934320067,-15.472027972027973,-0.7186858316221795,-27.0188679245283,0,2,17.47673216132369,0.20263788968824945,22.822475008617722,4724875.0,1.0911195529178117,8862625.0,5.220589108264375,67.0199415573599,-7.342295760082738,5.687693898655636,-0.6204756980351691,-5.274043433298871,-43.64012409513961,12.616339193381595,-46.22543950361944,-0.010723462523569687,-0.09354652600346462,-0.012580795518758885,False
2024-10-31T11:40:00+05:30,CE,24200.0,0,51.1,14.06250000000001,5.687693898655636,-5.457909343200733,-3.0360531309297936,1,0,21.917808219178074,0.273170731707317,20.491846053489894,6817375.0,1.5046154525240152,9177700.0,2.691286676158853,297.43398226772223,-5.968688845401182,-3.5225048923679143,-10.861056751467718,-14.774951076320948,-55.28375733855185,3.326810176125236,-58.31702544031311,-0.018349985773609533,-0.02844991269175944,-0.038975099242153845,False
2024-10-31T11:50:00+05:30,CE,24200.0,0,49.3,2.601456815816858,-3.5225048923679143,10.044642857142858,-13.81118881118882,1,0,12.677484787018257,0.23234200743494424,19.710615280595,3970025.0,0.8352869702891137,9524975.0,0.5139150140746231,-1082.1763392857142,-7.606490872210954,-7.099391480730223,-4.766734279918853,-39.14807302231237,-57.809330628803245,3.752535496957407,-63.083164300202846,-0.009281891030599301,-0.08821141059939017,-0.06869236957733132,False
2024-10-31T12:00:00+05:30,CE,24200.0,0,45.8,0.5488474204171241,-7.099391480730223,-4.682622268470343,-5.274043433298871,1,0,12.33624454148473,0.21003717472118982,18.384279475982535,5175600.0,1.1953300922664758,9982400.0,3.759332066970005,1135.126170655567,2.510917030567698,-4.9126637554585155,-20.087336244541476,-40.50218340611353,-54.80349344978166,7.9694323144104935,-60.26200873362445,-0.004125199814366009,-0.012580795518758885,-0.07136890089829631,False
2024-10-31T12:10:00+05:30,CE,24200.0,0,43.55,-7.24174653887115,-4.9126637554585155,-4.390779363336993,-14.774951076320948,0,1,10.332950631458095,0.23872679045092837,16.907768848067352,3724025.0,0.8232163581099752,10389700.0,3.2432123577445826,-608.0614709110868,-15.95866819747416,-31.113662456946034,-33.754305396096434,-47.531572904707225,-50.74626865671642,8.725602755453513,-58.2089552238806,0.007220946521670061,-0.038975099242153845,-0.14193292843938893,False
2024-10-31T12:20:00+05:30,CE,24200.0,0,30.0,-18.032786885245905,-31.113662456946034,-36.102236421725244,-39.14807302231237,0,3,24.166666666666668,0.2947154471544715,24.133333333333333,11436475.0,2.7337914961006367,11633275.0,6.5774495949502185,508.7697172895245,-3.833333333333329,-9.166666666666666,-7.999999999999995,-30.666666666666664,-39.666666666666664,23.333333333333332,-48.166666666666664,-0.07095987672784507,-0.06869236957733132,-0.08401505252488371,False
2024-10-31T12:30:00+05:30,CE,24200.0,0,27.25,-5.545927209705377,-9.166666666666666,-25.546448087431695,-40.50218340611353,0,5,20.183486238532122,0.19332161687170485,24.9908256880734,9263925.0,2.047841945288754,14718875.0,8.308850988522579,1135.6872712687111,1.2844036697247758,-16.146788990825684,-26.605504587155966,-24.036697247706424,-48.62385321100918,19.08256880733946,-49.72477064220184,-0.022494262931108646,-0.07136890089829631,-0.06894288267944544,False
2024-10-31T12:40:00+05:30,CE,24200.0,0,22.85,-17.21014492753623,-16.146788990825684,-20.797227036395146,-47.531572904707225,0,1,26.03938730853391,0.2065972222222222,28.11086797957695,14969425.0,2.4963655806836917,16449525.0,8.321576206758605,239.89502352067342,-12.472647702407007,-8.971553610503284,-7.877461706783373,-6.126914660831519,-0.4376367614879712,19.256017505470453,-41.13785557986871,-0.08669303235714226,-0.14193292843938893,0.04937526856839441,True
2024-10-31T12:50:00+05:30,CE,24200.0,0,20.8,4.0000000000000036,-8.971553610503284,-24.637681159420293,-30.666666666666664,1,0,21.875000000000004,0.1435331230283912,28.76602564102564,15001075.0,1.7235012717091742,20043550.0,6.415099348296412,299.87896001745685,1.2019230769230769,-0.48076923076923755,1.2019230769230769,-12.980769230769226,29.086538461538463,70.4326923076923,-35.33653846153847,-0.08215875217783222,-0.08401505252488371,0.03946036402702011,True
2024-10-31T13:00:00+05:30,CE,24200.0,0,20.7,-1.6627078384798166,-0.48076923076923755,3.499999999999996,-24.036697247706424,0,1,9.90338164251208,0.06560000000000002,24.911433172302736,9611975.0,0.8933124533860598,22029500.0,5.035050224152173,70.86196652719225,1.6908212560386542,3.6231884057971016,-3.140096618357481,-32.367149758454104,-29.227053140096615,71.25603864734302,-37.19806763285024,0.04939179889478401,-0.06894288267944544,-0.023134521043113015,False
2024-10-31T13:10:00+05:30,CE,24200.0,0,21.45,1.9002375296912046,3.6231884057971016,1.9002375296912046,-6.126914660831519,2,0,26.15384615384615,0.1924528301886792,22.83139083139083,17480725.0,1.6246140191497618,22410200.0,1.3911180634966955,75.41217242320995,-6.526806526806521,-15.617715617715607,-18.414918414918414,6.060606060606064,-39.86013986013985,65.26806526806529,-48.717948717948715,0.025198021335695663,0.04937526856839441,0.05017685793755131,False
2024-10-31T13:20:00+05:30,CE,24200.0,0,18.1,-9.725685785536156,-15.617715617715607,-14.01425178147268,-12.980769230769226,0,2,29.834254143646397,0.2872340425531914,26.762430939226512,16268200.0,1.3963445970956339,23201800.0,-0.5568598121227641,-7539.85431511053,-3.3149171270718307,-22.651933701657466,-4.143646408839778,48.34254143646409,-26.243093922651937,95.85635359116023,-39.22651933701658,0.0018586899952943241,0.03946036402702011,0.07124845886485716,False
2024-10-31T13:30:00+05:30,CE,24200.0,0,14.0,-20.0,-22.651933701657466,-30.174563591022448,-32.367149758454104,0,4,37.85714285714286,0.3136094674556213,32.195238095238096,16301075.0,1.4614735478404903,24837725.0,2.612330306460542,586.8431531614108,23.928571428571438,62.5,72.49999999999999,4.642857142857145,-33.57142857142857,153.21428571428572,-40.0,-0.051418447038987534,-0.023134521043113015,0.006198180627379844,False
2024-10-31T13:40:00+05:30,CE,24200.0,0,22.75,31.12391930835734,62.5,30.0,6.060606060606064,2,0,30.32967032967032,0.4999999999999999,19.783150183150184,24794575.0,1.753003913306302,25451800.0,3.9150121055489553,506.17735191642765,6.153846153846148,18.02197802197803,-20.263736263736263,-43.29670329670329,-24.659340659340657,55.82417582417584,-65.71428571428571,0.05926776432493002,0.05017685793755131,-0.16263182878253754,False
