i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
637,CE,A_Trend-only,-0.034620733840173834,-0.0007958789388529119,-0.041584674555161794,-0.08078171229374265,-0.08953638062114688,-0.034620733840173834,-0.041584674555161794,0.03283000622775756,-0.09550547266254927,0.0,-3.2837127845884413,0.35026269702275964,3.9842381786339724,-4.553415061295974,7.136602451838872,-6.392294220665497,True
833,PE,A_Trend-only,0.031808408693767554,0.017112118601070314,-0.007448804567511402,-0.04207567985441418,0.05536273665053271,-0.031808408693767554,0.007448804567511402,0.10508854011483937,-0.04972580346429556,0.0,-0.3842459173871196,-14.217098943323725,-19.59654178674351,-22.670509125840535,51.950048030739694,-32.27665706051873,True
840,PE,A_Trend-only,-0.05194146317892834,-0.04348587614979582,0.04509646415535862,0.1286457169431876,0.21461085173934968,0.05194146317892834,-0.04509646415535862,0.22085188026084168,-0.05194146317892834,0.0,-25.22727272727273,-19.999999999999993,-19.22727272727273,-2.7272727272727337,8.977272727272734,-36.13636363636363,True
847,PE,A_Trend-only,0.06248374918620403,0.013504552243481793,0.05059168079268872,0.07518205950468593,0.07881014816710774,-0.06248374918620403,-0.05059168079268872,0.1209362887474863,0.011085826468515414,0.0,24.479166666666668,1.9097222222222248,31.21527777777777,11.979166666666664,52.083333333333314,-24.826388888888896,True
854,PE,A_Trend-only,-0.006053403122341372,-0.006456963330503385,0.004035602081564615,-0.04338272237680574,0.019370889991499052,0.006053403122341372,-0.004035602081564615,0.019370889991499052,-0.04762010456245136,0.0,-4.37956204379562,-8.321167883211682,-5.401459854014603,-12.11678832116788,16.175182481751822,-26.277372262773724,True
861,PE,A_Trend-only,0.0,-0.007866297152392399,0.039533185688989114,-0.01653939401273785,0.0691830749557143,0.0,-0.039533185688989114,0.0691830749557143,-0.0173461937206687,0.0,4.2910447761193975,4.477611940298504,9.51492537313433,33.395522388059696,86.56716417910447,-9.328358208955223,True
868,PE,A_Trend-only,-0.042367581133917476,-0.03006080756644547,0.04478858577013911,0.03066605872549255,0.1182257264022657,0.042367581133917476,-0.04478858577013911,0.1182257264022657,-0.042367581133917476,0.0,-5.88235294117647,-0.4411764705882311,2.058823529411773,33.676470588235304,33.676470588235304,-14.705882352941178,True
901,PE,A_Trend-only,0.027868355583937632,-0.29353311757396305,-0.21053830678381402,-0.3273006141209178,-0.3838509999044115,-0.027868355583937632,0.21053830678381402,0.027868355583937632,-0.5042748430116539,0.0,0.17878426698449518,-22.34803337306317,-21.45411203814064,-21.394517282479146,5.482717520858158,-37.00834326579262,True
908,PE,A_Trend-only,0.011563554920812624,-0.10062321474941793,-0.19455173980782448,-0.3371689171643766,-0.3008552973253531,-0.011563554920812624,0.19455173980782448,0.011563554920812624,-0.41081050376525763,0.0,-4.966216216216212,-14.155405405405407,-13.216216216216218,-21.148648648648646,8.682432432432428,-24.459459459459463,True
951,CE,A_Trend-only,-0.006838349463800242,0.002413535104883735,-0.006234965687568206,0.061746273099561044,0.06436093612982585,-0.006838349463800242,-0.006234965687568206,0.07864101883361396,-0.008045117016231007,0.0,-1.971127151582445,1.6102165463631346,-0.3609106052193257,-2.498611882287618,10.938367573570249,-7.218212104386453,True
958,CE,A_Trend-only,0.027750853640395867,0.03197380962913776,-0.02815303992502738,0.01809838280895093,-0.022924618224662296,0.027750853640395867,-0.02815303992502738,0.061333408408104084,-0.02815303992502738,0.0,0.6157290792051465,-0.3078645396025812,0.9235936188077278,-4.338091239854465,4.198152812762385,-5.513574027427929,True
1080,PE,A_Trend-only,0.030235573674342042,-0.08340148174603712,-0.049919135059672826,-0.046875285360914454,0.13129138367319326,-0.030235573674342042,0.049919135059672826,0.13129138367319326,-0.22524487770827495,0.0,0.0,4.410517387616615,-16.581849024597126,-10.34775233248516,6.743002544529252,-21.755725190839698,True
1087,PE,A_Trend-only,0.21947451645754068,0.2704962675159517,0.3559374538121496,0.3903568890499587,0.4423909764388889,-0.21947451645754068,-0.3559374538121496,0.464864842976509,0.1779687269060637,0.0,0.0,27.194570135746616,27.194570135746616,17.592760180995473,40.95022624434389,-3.8461538461538463,True
1094,PE,A_Trend-only,0.06173140341472205,0.004873531848537116,0.14925191286124795,0.12508731744561574,0.06883863736050211,-0.06173140341472205,-0.14925191286124795,0.17158893383367735,0.004873531848537116,0.0,0.0,8.752417794970983,11.073500967117978,-1.7891682785299887,18.85880077369439,-5.077369439071566,True
1101,PE,A_Trend-only,0.01747960374144375,-0.051422555192881525,0.041463246084350036,0.038414477989912044,0.12906451599790092,-0.01747960374144375,-0.041463246084350036,0.12906451599790092,-0.13191003288604009,0.0,0.0,-3.161541792983981,-1.0394110004330903,-10.437418796015589,8.964919878735378,-11.43352100476397,True
