i,timestamp,direction,spot,open,high,low,prev_open,prev_high,prev_low,prev_close,ema20,ema50,rsi,ema_sep_pct,body_pct,upper_wick,lower_wick,close_loc,range_vs_atr,pullback_depth_pct,band_pos,sig_bull,prev_bull,u5,u10,u15,u30,u60,next_dirs,contract_found,premium,option_atr,strike,strike_dist,expiry,dte,instrument_key,o5,o10,o15,o30,o60,opt_next_dirs
1324,2024-10-25T13:20:00+05:30,PE,24104.45,24114.15,24120.15,24099.7,24126.1,24132.55,24112.95,24113.75,24133.126374,24190.343103,38.9397,0.23652714951737885,0.4743276283618769,0.29339853300732455,0.2322738386307986,0.2322738386307986,0.8241541568864983,-0.05376996663796624,0.13679446297891185,False,False,0.030699725569336023,0.010578959486730759,-0.010786390064914083,0.06637778501480017,-0.0856688287847325,"up,down,down",True,159.25,12.928709,24100.0,-4.450000000000728,2024-10-31,6.0,NSE_FO|49007|31-10-2024,0.0,-0.43956043956043245,-0.43956043956043245,4.17582417582418,-3.924646781789639,"flat,down,flat"
1327,2024-10-25T13:35:00+05:30,PE,24101.85,24106.85,24121.05,24097.45,24111.7,24121.6,24102.4,24107.0,24126.237684,24180.891129,38.414,0.22601915168649167,0.21186440677967408,0.6016949152543052,0.1864406779660207,0.1864406779660207,0.9890695244628553,-0.02150225023871337,0.15472097208960361,False,False,0.11741837244860005,0.06119862168256794,0.07717249920650152,0.07924702875506313,-0.06119862168256794,"up,down,up",True,165.9,11.958004,24100.0,-1.8499999999985448,2024-10-31,6.0,NSE_FO|49007|31-10-2024,0.0,-11.428571428571432,-11.428571428571432,-7.775768535262209,-8.077154912597953,"flat,down,flat"
1329,2024-10-25T13:45:00+05:30,PE,24116.6,24130.4,24134.2,24115.5,24102.1,24131.2,24092.0,24130.15,24125.656925,24176.458093,47.7612,0.21012659424545999,0.7379679144386296,0.2032085561496858,0.0588235294116846,0.0588235294116846,0.7629670949836393,0.035410745608127764,0.1863393031156266,False,True,0.0159641077100511,-0.03255019364254723,-0.03586741082904646,-0.08728427721983727,0.019488650970703698,"up,down,down",True,155.19,13.621417,24100.0,-16.599999999998545,2024-10-31,6.0,NSE_FO|49007|31-10-2024,0.0,-1.411173400347959,-1.411173400347959,1.1018751208196456,7.126747857465045,"flat,down,flat"
1331,2024-10-25T13:55:00+05:30,PE,24108.75,24120.5,24121.75,24104.55,24116.2,24129.1,24115.65,24120.45,24123.598073,24171.692611,45.2664,0.19897050146215578,0.6831395348836921,0.07267441860464809,0.24418604651165987,0.24418604651165987,0.7396602379298083,-0.007660851397078499,0.16241063811273695,False,True,-0.0033182972986955874,0.050604033805156746,-0.02965728210712482,-0.0939492922694103,0.1447607196557327,"down,up,down",True,156.8,12.167456,24100.0,-8.75,2024-10-31,6.0,NSE_FO|49007|31-10-2024,0.0,0.06377551020407801,0.06377551020407801,4.113520408163258,7.8125,"flat,up,flat"
1334,2024-10-25T14:10:00+05:30,PE,24101.6,24120.9,24123.3,24098.5,24107.35,24123.5,24101.65,24120.95,24120.054895,24164.724512,46.7206,0.1848546503305552,0.7782258064517531,0.09677419354830193,0.12499999999994499,0.12499999999994499,1.0893453372746817,0.013453970209126044,0.174141094560627,False,True,-0.025102067912500716,-0.07385401799050384,-0.06431108308162115,-0.03423009260795964,0.2937564311083203,"down,down,up",True,163.25,11.550713,24100.0,-1.5999999999985448,2024-10-31,6.0,NSE_FO|49007|31-10-2024,0.0,1.8376722817764166,1.8376722817764166,3.5528330781010786,0.3062787136294028,"flat,up,flat"
1335,2024-10-25T14:15:00+05:30,PE,24095.55,24101.9,24107.25,24089.5,24120.9,24123.3,24098.5,24101.6,24117.721095,24162.011786,41.0924,0.1833071326687347,0.3577464788733624,0.30140845070414335,0.34084507042249423,0.34084507042249423,0.7921390176753215,-0.043416602085889516,0.1425463321745043,False,False,-0.048764190898319404,-0.03921885991397054,-0.01058286696090885,0.10686620558567868,0.4673062038426273,"down,up,up",True,166.25,11.316431,24100.0,4.450000000000728,2024-10-31,6.0,NSE_FO|49007|31-10-2024,0.0,4.511278195488721,4.511278195488721,-0.36090225563909434,-13.774436090225567,"flat,up,flat"
1336,2024-10-25T14:20:00+05:30,PE,24083.8,24095.45,24099.25,24073.9,24101.9,24107.25,24089.5,24095.55,24114.490515,24158.944657,39.4906,0.18400696980411432,0.4595660749507741,0.14990138067059133,0.39053254437863455,0.39053254437863455,1.1207962348673628,-0.06320065103810187,0.13155519386771933,False,False,0.009549987958707814,0.03819995183484636,0.013702156636408178,0.2142519037693478,0.5694699341466108,"up,up,down",True,173.75,12.140699,24100.0,16.200000000000728,2024-10-31,6.0,NSE_FO|49007|31-10-2024,0.0,-2.705035971223015,-2.705035971223015,-2.446043165467626,-18.76258992805755,"flat,down,flat"
1373,2024-10-28T11:10:00+05:30,CE,24399.35,24372.9,24400.65,24356.4,24379.85,24382.85,24359.9,24373.2,24341.946527,24266.660285,61.5457,0.3102455843358682,0.5977401129942845,0.0293785310735121,0.3728813559322034,0.9706214689264879,1.213561679292919,-0.05937681682099521,0.8663204537894461,True,False,0.0043033933281128815,0.017623420296044405,0.025000666001357346,0.11680639033416874,0.3325908272146654,"up,up,up",True,116.15,15.816695,24400.0,0.6500000000014552,2024-10-31,3.0,NSE_FO|49018|31-10-2024,0.0,0.6457167455876023,0.6457167455876023,1.678863538527756,10.796383986224702,"flat,up,flat"
1394,2024-10-28T12:55:00+05:30,CE,24428.35,24418.8,24430.95,24406.9,24427.95,24428.25,24396.0,24418.8,24430.594892,24364.881545,51.1644,0.2697051774236352,0.39708939708937885,0.10810810810820214,0.494802494802419,0.8918918918917979,0.9103095987548052,0.09698860017427825,0.7794507776809643,True,False,-0.07163807625156837,-0.016579097646788558,-0.027836509629177872,0.03295351507573337,-0.04953261272250702,"down,up,down",True,109.05,14.925578,24450.0,21.650000000001455,2024-10-31,3.0,NSE_FO|54752|31-10-2024,0.0,-9.582760201742323,-9.582760201742323,-7.2902338376891365,0.09170105456213529,"flat,down,flat"
1399,2024-10-28T13:20:00+05:30,CE,24455.05,24426.6,24455.05,24422.75,24423.55,24440.9,24417.05,24425.65,24430.088595,24376.361323,52.6031,0.22040726787761555,0.8808049535604139,0.0,0.11919504643958612,1.0,1.2304550032128694,0.03003916654441866,0.8166449074753243,True,True,-0.07626236707754766,-0.08178269927888104,-0.17583280344959426,-0.20527457518999442,-0.3007558765980821,"down,down,down",True,124.4,15.057496,24450.0,-5.049999999999272,2024-10-31,3.0,NSE_FO|54752|31-10-2024,0.0,-12.258842443729904,-12.258842443729904,-22.30707395498392,-24.55787781350483,"flat,down,flat"
1404,2024-10-28T13:45:00+05:30,CE,24429.75,24417.35,24433.7,24416.85,24413.35,24421.45,24405.15,24418.0,24428.361133,24385.363314,49.2205,0.17632634152846302,0.7359050445103767,0.23442136498517602,0.029673590504447196,0.7655786350148239,0.6778054983019738,0.047122002730055075,0.8071544429277512,True,True,-0.10192490713167943,-0.05526049181837718,-0.22738669040820833,-0.23209406563718715,-0.1223917559533006,"down,up,down",True,105.45,13.276357,24450.0,20.25,2024-10-31,3.0,NSE_FO|54752|31-10-2024,0.0,-11.000474158368903,-11.000474158368903,-20.10431484115695,-23.61308677098151,"flat,down,flat"
1437,2024-10-29T10:15:00+05:30,PE,24205.05,24226.1,24229.15,24196.15,24174.5,24230.7,24166.55,24225.15,24261.073791,24315.575567,38.2066,0.22414347482676214,0.6378787878787658,0.09242424242433062,0.26969696969690354,0.26969696969690354,0.8506231291285349,-0.13158441079322727,0.09356421622598468,False,True,0.07601719475895095,0.07333180472669959,-0.11567833985056837,-0.201817389346432,-0.10906814900195545,"up,down,down",True,109.25,21.274613,24200.0,-5.049999999999272,2024-10-31,2.0,NSE_FO|49011|31-10-2024,0.0,0.0,0.0,-13.455377574370711,8.512585812356976,"flat,flat,flat"
1440,2024-10-29T10:30:00+05:30,PE,24177.05,24220.8,24222.9,24176.8,24222.8,24242.5,24213.5,24222.8,24246.840356,24303.312642,39.6053,0.2323645621149071,0.9490238611713216,0.045553145336270785,0.005422993492407552,0.005422993492407552,1.2254965487386007,-0.09873598229088432,0.1118133431717334,False,False,0.026678192748911585,-0.02647138505317157,-0.0862388091185589,0.011788038656503514,0.017371846441152777,"up,down,down",True,118.55,21.144891,24200.0,22.950000000000728,2024-10-31,2.0,NSE_FO|49011|31-10-2024,0.0,0.0,0.0,-1.6026992830029452,10.662167861661747,"flat,flat,flat"
1446,2024-10-29T11:00:00+05:30,PE,24179.9,24205.9,24206.45,24168.35,24183.0,24209.35,24174.2,24206.15,24217.095955,24277.072826,43.3617,0.24705149352176242,0.6824146981626905,0.01443569553803782,0.3031496062992716,0.3031496062992716,1.088021418201427,-0.04396049394106618,0.14224417003274073,False,True,0.03287854788480138,0.0506619134074169,-0.005169583000756827,0.005583149640811354,0.4110852402201738,"up,up,down",True,118.0,19.619412,24200.0,20.099999999998545,2024-10-31,2.0,NSE_FO|49011|31-10-2024,0.0,0.0,0.0,-4.6186440677966125,0.8898305084745739,"flat,flat,flat"
1449,2024-10-29T11:15:00+05:30,PE,24178.65,24194.4,24199.5,24178.2,24186.95,24198.45,24171.1,24192.15,24209.004844,24266.783512,42.1097,0.23809776013962014,0.7394366197183351,0.23943661971824973,0.021126760563415163,0.021126760563415163,0.6508892537603377,-0.039261605593650974,0.1448546635590856,False,True,0.06348576119840663,0.047769416406620184,0.010753288541744658,0.23739952396017897,0.522361670316578,"up,down,down",True,119.05,15.994913,24200.0,21.349999999998545,2024-10-31,2.0,NSE_FO|49011|31-10-2024,0.0,0.0,0.0,-7.853842923141532,-4.7039059218815575,"flat,flat,flat"
1452,2024-10-29T11:30:00+05:30,PE,24181.25,24190.15,24192.25,24177.95,24192.85,24202.55,24188.35,24190.2,24203.571355,24257.908975,42.8568,0.223999603824049,0.6223776223777558,0.14685314685305256,0.23076923076919162,0.23076923076919162,0.48753194996310517,-0.04677555569773905,0.14068024683458646,False,False,0.1871284569656242,0.24171620573791977,0.22662186611527224,0.4054794520547915,0.4400103385887887,"up,up,down",True,113.45,11.748713,24200.0,18.75,2024-10-31,2.0,NSE_FO|49011|31-10-2024,0.0,0.0,0.0,-15.29308065226973,-21.68356104010578,"flat,flat,flat"
1505,2024-10-30T09:40:00+05:30,CE,24401.05,24397.8,24421.05,24392.15,24363.7,24398.35,24359.65,24397.85,24406.194566,24369.43843,50.0613,0.15082881825767197,0.11245674740485279,0.6920415224914017,0.19550173010374547,0.3079584775085982,0.8758898085764892,0.057545087424494185,0.8013638403197282,True,True,-0.10778224707543024,0.06372676585638434,0.008811096243815144,0.07048876995047643,0.00860618702884582,"down,up,down",True,111.85,21.824054,24400.0,-1.0499999999992724,2024-10-31,1.0,NSE_FO|49018|31-10-2024,0.0,0.0,0.0,-18.596334376396957,0.5811354492624101,"flat,flat,flat"
1585,2024-10-31T10:05:00+05:30,PE,24279.5,24291.7,24292.35,24276.3,24297.05,24304.65,24286.25,24291.45,24306.650051,24344.518222,40.5576,0.1555511210149027,0.7601246105919801,0.04049844236746708,0.1993769470405528,0.1993769470405528,0.6245422941597814,-0.05883184630542565,0.1339823076080939,False,False,-0.022446920241358873,-0.10811590024506271,-0.06404579995469128,-0.05271937230997044,-0.11532362692806689,"down,down,up",True,42.55,11.991459,24300.0,20.5,2024-10-31,0.0,NSE_FO|49015|31-10-2024,0.0,0.0,0.0,0.0,7.873090481786138,"flat,flat,flat"
1592,2024-10-31T10:40:00+05:30,PE,24254.3,24267.05,24271.6,24254.3,24259.15,24272.5,24257.6,24266.7,24283.947086,24324.335186,38.4352,0.16603989252395152,0.7369942196532102,0.2630057803467898,0.0,0.0,0.7832067435820632,-0.05084464216741697,0.13841964324032793,False,True,-0.07462594261635482,-0.06370004494048778,0.006184470382571338,-0.004741427293295693,-0.03318999105312985,"down,up,up",True,26.55,6.873241,24250.0,-4.299999999999272,2024-10-31,0.0,NSE_FO|49013|31-10-2024,0.0,0.0,0.0,28.06026365348399,33.709981167608284,"flat,flat,flat"
1597,2024-10-31T11:05:00+05:30,PE,24251.5,24266.5,24269.45,24251.3,24257.2,24269.5,24255.65,24266.0,24270.887897,24310.881555,43.796,0.1645092873720737,0.8264462809916693,0.16253443526173506,0.011019283746595679,0.011019283746595679,0.86329908675806,-0.0059243691705960395,0.16337535046077717,False,True,0.006803702863746387,-0.02309135517390077,0.03463703276086615,-0.04432715502133889,-0.05133703069913502,"up,down,up",True,26.0,6.885018,24250.0,-1.5,2024-10-31,0.0,NSE_FO|49013|31-10-2024,0.0,0.0,0.0,14.999999999999995,25.15384615384615,"flat,flat,flat"
1599,2024-10-31T11:15:00+05:30,PE,24245.9,24252.65,24256.4,24241.05,24251.35,24258.5,24247.9,24253.15,24266.979661,24306.15806,40.4387,0.16118713168608578,0.4397394136807192,0.24429967426706622,0.31596091205221455,0.31596091205221455,0.770298996950378,-0.04359694180237257,0.14244614344312767,False,True,0.057741721280711374,0.019797161581955183,-0.010723462523569687,-0.019178500282527995,-0.07217715160088921,"up,down,down",True,32.54,6.00841,24250.0,4.099999999998545,2024-10-31,0.0,NSE_FO|49013|31-10-2024,0.0,0.0,0.0,-25.93730792870313,-24.247080516287646,"flat,flat,flat"
1601,2024-10-31T11:25:00+05:30,PE,24250.7,24259.95,24264.05,24249.1,24246.4,24263.15,24246.35,24259.9,24264.819179,24302.240331,44.2242,0.15398231393616868,0.6187290969899364,0.2742474916386853,0.10702341137137826,0.10702341137137826,0.770848023058448,-0.003169935017132423,0.16490559165714586,False,True,-0.030514583084205633,-0.04102974347132548,-0.018349985773609533,-0.06453421963077954,-0.11257407002684158,"down,down,up",True,24.65,6.17208,24250.0,-0.7000000000007276,2024-10-31,0.0,NSE_FO|49013|31-10-2024,0.0,0.0,0.0,15.821501014198795,29.208924949290072,"flat,flat,flat"
1602,2024-10-31T11:30:00+05:30,PE,24243.3,24250.4,24255.4,24238.2,24259.95,24264.05,24249.1,24250.7,24262.769733,24299.928946,41.4557,0.15291901915670317,0.41279069767452803,0.29069767441859234,0.29651162790687957,0.29651162790687957,0.8940873019070689,-0.03037465664926088,0.14979185741707993,False,False,-0.010518370023879887,0.012168310419789087,-0.008455944529000888,-0.012580795518758885,-0.0839407176415692,"down,up,down",True,28.55,6.217997,24250.0,6.700000000000728,2024-10-31,0.0,NSE_FO|49013|31-10-2024,0.0,0.0,0.0,11.558669001751316,-2.451838879159367,"flat,flat,flat"
1697,2024-11-04T12:10:00+05:30,PE,23923.65,23927.2,23936.45,23917.25,23946.15,23950.85,23925.65,23927.25,23912.48769,24002.315407,48.4632,0.3742460486699515,0.18489583333328843,0.48177083333331505,0.3333333333333965,0.3333333333333965,0.6309988020882356,0.10020835268435838,0.2223379737135327,False,False,-0.020063828053005748,-0.1504787103974519,-0.15883863875286586,-0.1571666530817922,-0.07503035698984363,"down,down,down",True,211.65,20.527602,23900.0,-23.650000000001455,2024-11-07,3.0,NSE_FO|50367|07-11-2024,0.0,1.110323647531299,1.110323647531299,7.606898180959128,8.032128514056225,"flat,up,flat"
1699,2024-11-04T12:20:00+05:30,PE,23887.65,23918.65,23919.4,23883.9,23920.1,23940.3,23918.05,23918.85,23910.670422,23994.67393,46.6875,0.3500923090060162,0.8732394366197183,0.02112676056338028,0.1056338028169014,0.1056338028169014,1.173638143358676,0.03650913105293029,0.18694951725163217,False,False,-0.008372527226411974,-0.00753527450378296,-0.02176857078867418,-0.0952374972004362,-0.06258464101743255,"down,up,down",True,226.25,19.365873,23900.0,12.349999999998545,2024-11-07,3.0,NSE_FO|50367|07-11-2024,0.0,0.6629834254143646,0.6629834254143646,2.961325966850824,8.44198895027624,"flat,up,flat"
1704,2024-11-04T12:45:00+05:30,PE,23867.45,23885.95,23889.85,23864.15,23881.9,23897.45,23873.5,23886.05,23898.885087,23974.101324,40.7247,0.31373954745366434,0.7198443579767352,0.15175097276257818,0.1284046692606866,0.1284046692606866,0.961243090036614,-0.03780547488767547,0.1456636250624023,False,True,-0.010684006879659421,-0.03959367255404632,0.12171388229575959,0.03561335626554157,0.11752407567628412,"down,down,up",True,216.45,16.4932,23850.0,-17.450000000000728,2024-11-07,3.0,NSE_FO|50365|07-11-2024,0.0,2.055902055902064,2.055902055902064,-7.599907599907595,-4.088704088704087,"flat,up,flat"
