trade_id,variant,period,date,underlying,signal_bar_timestamp,entry_timestamp,exit_timestamp,option_type,strike,strike_mode,expiry,instrument_key,entry_premium,exit_premium,underlying_entry,underlying_exit,option_atr,underlying_atr,quantity,setup_score,signal_reason,regime,stop_loss,target,exit_reason,gross_pnl,brokerage,stt,exchange_charges,sebi_charges,gst,stamp_duty,slippage,total_cost,net_pnl,capital_before,capital_after,holding_time_mins,mfe_pct,mae_pct,option_return_pct,underlying_return_pct,option_underlying_ratio,is_expiry_day,entry_hour,gap_through_stop,same_candle_conflict
V8-D_0115,V8-D,DEVELOPMENT,2024-02-26,BANKNIFTY,2024-02-26T11:45:00+05:30,2024-02-26T11:50:00+05:30,2024-02-26T11:50:00+05:30,PE,46600.0,ATM,2024-02-28,NSE_FO|BANKNIFTY2422846600PE,231.46,266.18,46620.4,46560.75,7.61,54.81,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,185.17,266.18,TARGET,1041.57,7.46,11.98,7.46,0.01,2.69,0.21,1.49,31.3,1010.27,155633.09,156643.36,0.0,36.86,-1.12,15.0,-0.13,-117.23,False,11:00,False,False
V8-D_0116,V8-D,DEVELOPMENT,2024-02-26,BANKNIFTY,2024-02-26T12:00:00+05:30,2024-02-26T12:05:00+05:30,2024-02-26T12:15:00+05:30,PE,46600.0,ATM,2024-02-28,NSE_FO|BANKNIFTY2422846600PE,231.41,266.12,46602.05,46535.25,11.0,54.87,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,185.13,266.12,TARGET,1041.34,7.46,11.98,7.46,0.01,2.69,0.21,1.49,31.3,1010.04,156643.36,157653.4,10.0,36.89,-1.1,15.0,-0.14,-104.65,False,12:00,False,False
V8-D_0117,V8-D,DEVELOPMENT,2024-02-27,NIFTY50,2024-02-27T10:15:00+05:30,2024-02-27T10:20:00+05:30,2024-02-27T10:50:00+05:30,CE,22100.0,ATM,2024-02-29,NSE_FO|NIFTY2422922100CE,134.35,154.5,22124.6,22141.5,22.28,20.76,50,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,107.48,154.5,TARGET,1007.62,7.22,11.59,7.22,0.01,2.6,0.2,1.44,30.28,977.34,157653.4,158630.74,30.0,68.3,-15.33,15.0,0.08,196.37,False,10:00,False,False
V8-D_0118,V8-D,DEVELOPMENT,2024-02-27,BANKNIFTY,2024-02-27T11:45:00+05:30,2024-02-27T11:50:00+05:30,2024-02-27T12:05:00+05:30,PE,46500.0,ATM,2024-02-28,NSE_FO|BANKNIFTY2422846500PE,218.1,250.81,46460.5,46420.85,35.98,54.63,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,174.48,250.81,TARGET,981.45,7.03,11.29,7.03,0.01,2.53,0.2,1.41,29.5,951.95,158630.74,159582.69,15.0,28.23,-19.08,15.0,-0.09,-175.76,False,11:00,False,False
V8-D_0119,V8-D,DEVELOPMENT,2024-02-27,NIFTY50,2024-02-27T11:55:00+05:30,2024-02-27T12:00:00+05:30,2024-02-27T12:45:00+05:30,CE,22150.0,ATM,2024-02-29,NSE_FO|NIFTY2422922150CE,109.89,126.37,22136.65,22183.2,5.8,16.22,50,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,87.91,126.37,TARGET,824.17,5.91,9.48,5.91,0.01,2.13,0.16,1.18,24.78,799.39,159582.69,160382.08,45.0,61.75,-0.37,15.0,0.21,71.33,False,11:00,False,False
V8-D_0120,V8-D,DEVELOPMENT,2024-02-28,BANKNIFTY,2024-02-28T11:20:00+05:30,2024-02-28T11:25:00+05:30,2024-02-28T15:20:00+05:30,CE,46300.0,ATM,2024-02-28,NSE_FO|BANKNIFTY2422846300CE,102.7,97.24,46267.25,45943.85,48.4,88.98,75,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,82.16,118.1,INTRADAY_SQUARE_OFF,-409.5,7.5,10.94,7.5,0.01,2.7,0.23,1.5,30.38,-439.88,160382.08,159942.2,235.0,12.11,-8.12,-5.32,-0.7,7.61,True,11:00,False,False
V8-D_0121,V8-D,DEVELOPMENT,2024-02-28,NIFTY50,2024-02-28T13:35:00+05:30,2024-02-28T13:40:00+05:30,2024-02-28T14:30:00+05:30,PE,22000.0,ATM,2024-02-29,NSE_FO|NIFTY2422922000PE,84.65,97.35,22016.15,21983.65,14.61,27.05,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,67.72,97.35,TARGET,952.31,6.82,10.95,6.82,0.01,2.46,0.19,1.36,28.61,923.7,159942.2,160865.9,50.0,97.83,-0.22,15.0,-0.15,-101.61,False,13:00,False,False
V8-D_0122,V8-D,DEVELOPMENT,2024-02-28,NIFTY50,2024-02-28T15:05:00+05:30,2024-02-28T15:10:00+05:30,2024-02-28T15:15:00+05:30,PE,21950.0,ATM,2024-02-29,NSE_FO|NIFTY2422921950PE,84.45,97.12,21969.9,21926.9,0.57,26.64,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,67.56,97.12,TARGET,950.06,6.81,10.93,6.81,0.01,2.45,0.19,1.36,28.56,921.5,160865.9,161787.4,5.0,40.06,-0.01,15.0,-0.2,-76.64,False,15:00,False,False
V8-D_0123,V8-D,DEVELOPMENT,2024-02-29,BANKNIFTY,2024-02-29T10:50:00+05:30,2024-02-29T10:55:00+05:30,2024-02-29T15:20:00+05:30,PE,45800.0,ATM,2024-03-06,NSE_FO|BANKNIFTY2430645800PE,387.48,339.67,45779.0,46282.9,52.25,101.3,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,309.98,445.6,INTRADAY_SQUARE_OFF,-717.15,5.45,7.64,5.45,0.01,1.96,0.17,1.09,21.77,-738.92,161787.4,161048.48,265.0,6.96,-13.77,-12.34,1.1,-11.21,False,10:00,False,False
V8-D_0124,V8-D,DEVELOPMENT,2024-02-29,NIFTY50,2024-02-29T11:00:00+05:30,2024-02-29T11:05:00+05:30,2024-02-29T11:05:00+05:30,CE,21900.0,ATM,2024-02-29,NSE_FO|NIFTY2422921900CE,61.45,70.67,21912.8,21926.0,18.55,34.19,125,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,49.16,70.67,TARGET,1152.19,8.26,13.25,8.26,0.02,2.98,0.23,1.65,34.65,1117.54,161048.48,162166.02,0.0,237.69,-20.86,15.0,0.06,249.01,True,11:00,False,False
V8-D_0125,V8-D,DEVELOPMENT,2024-02-29,NIFTY50,2024-02-29T12:10:00+05:30,2024-02-29T12:15:00+05:30,2024-02-29T12:20:00+05:30,CE,21950.0,ATM,2024-02-29,NSE_FO|NIFTY2422921950CE,49.6,57.04,21950.85,21943.2,17.71,28.25,150,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,39.68,57.04,TARGET,1116.0,8.0,12.83,8.0,0.02,2.88,0.22,1.6,33.55,1082.45,162166.02,163248.47,5.0,219.7,-2.42,15.0,-0.03,-430.41,True,12:00,False,False
V8-D_0126,V8-D,DEVELOPMENT,2024-03-01,NIFTY50,2024-03-01T11:05:00+05:30,2024-03-01T11:10:00+05:30,2024-03-01T11:20:00+05:30,CE,22200.0,ATM,2024-03-07,NSE_FO|NIFTY2430722200CE,177.66,204.31,22191.3,22232.9,4.03,21.87,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,142.13,204.31,TARGET,666.22,4.77,7.66,4.77,0.01,1.72,0.13,0.95,20.01,646.21,163248.47,163894.68,10.0,83.31,0.0,15.0,0.19,80.02,False,11:00,False,False
V8-D_0127,V8-D,DEVELOPMENT,2024-03-01,NIFTY50,2024-03-01T12:05:00+05:30,2024-03-01T12:10:00+05:30,2024-03-01T14:00:00+05:30,CE,22300.0,ATM,2024-03-07,NSE_FO|NIFTY2430722300CE,178.37,205.13,22285.0,22316.4,0.91,21.45,25,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,142.7,205.13,TARGET,668.89,4.79,7.69,4.79,0.01,1.73,0.13,0.96,20.1,648.79,163894.68,164543.47,110.0,29.77,-0.08,15.0,0.14,106.46,False,12:00,False,False
V8-D_0128,V8-D,DEVELOPMENT,2024-03-01,BANKNIFTY,2024-03-01T12:20:00+05:30,2024-03-01T12:25:00+05:30,2024-03-01T12:25:00+05:30,CE,46900.0,ATM,2024-03-06,NSE_FO|BANKNIFTY2430646900CE,375.34,431.64,46929.8,46957.75,28.88,56.67,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,300.27,431.64,TARGET,844.51,6.05,9.71,6.05,0.01,2.18,0.17,1.21,25.38,819.14,164543.47,165362.61,0.0,104.46,-2.33,15.0,0.06,251.86,False,12:00,False,False
V8-D_0129,V8-D,DEVELOPMENT,2024-03-04,NIFTY50,2024-03-04T11:15:00+05:30,2024-03-04T11:20:00+05:30,2024-03-04T12:50:00+05:30,PE,22400.0,ATM,2024-03-07,NSE_FO|NIFTY2430722400PE,133.55,153.58,22398.05,22378.35,7.87,19.86,50,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,106.84,153.58,TARGET,1001.62,7.18,11.52,7.18,0.01,2.59,0.2,1.44,30.12,971.5,165362.61,166334.11,90.0,18.71,-1.48,15.0,-0.09,-170.54,False,11:00,False,False
V8-D_0130,V8-D,DEVELOPMENT,2024-03-04,BANKNIFTY,2024-03-04T11:25:00+05:30,2024-03-04T11:30:00+05:30,2024-03-04T12:35:00+05:30,CE,47300.0,ATM,2024-03-06,NSE_FO|BANKNIFTY2430647300CE,261.8,301.07,47326.85,47352.4,41.39,69.6,30,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,209.44,301.07,TARGET,1178.1,8.44,13.55,8.44,0.02,3.04,0.24,1.69,35.42,1142.68,166334.11,167476.79,65.0,76.18,-10.39,15.0,0.05,277.85,False,11:00,False,False
V8-D_0131,V8-D,DEVELOPMENT,2024-03-04,BANKNIFTY,2024-03-04T14:50:00+05:30,2024-03-04T14:55:00+05:30,2024-03-04T15:00:00+05:30,CE,47400.0,ATM,2024-03-06,NSE_FO|BANKNIFTY2430647400CE,237.43,273.04,47402.05,47472.25,27.56,46.31,30,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,189.94,273.04,TARGET,1068.43,7.66,12.29,7.66,0.02,2.76,0.21,1.53,32.13,1036.3,167476.79,168513.09,5.0,53.4,-0.93,15.0,0.15,101.29,False,14:00,False,False
V8-D_0132,V8-D,DEVELOPMENT,2024-03-05,BANKNIFTY,2024-03-05T11:40:00+05:30,2024-03-05T11:45:00+05:30,2024-03-05T12:05:00+05:30,CE,47400.0,ATM,2024-03-06,NSE_FO|BANKNIFTY2430647400CE,182.03,209.33,47356.75,47395.2,1.95,47.81,45,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,145.62,209.33,TARGET,1228.7,8.81,14.13,8.81,0.02,3.17,0.25,1.76,36.95,1191.75,168513.09,169704.84,20.0,182.51,-0.04,15.0,0.08,184.75,False,11:00,False,False
V8-D_0133,V8-D,DEVELOPMENT,2024-03-05,BANKNIFTY,2024-03-05T12:15:00+05:30,2024-03-05T12:20:00+05:30,2024-03-05T12:45:00+05:30,CE,47400.0,ATM,2024-03-06,NSE_FO|BANKNIFTY2430647400CE,182.32,209.67,47399.9,47511.5,6.7,43.56,45,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,145.86,209.67,TARGET,1230.66,8.82,14.15,8.82,0.02,3.18,0.25,1.76,37.0,1193.66,169704.84,170898.5,25.0,182.06,-0.18,15.0,0.24,63.71,False,12:00,False,False
V8-D_0134,V8-D,DEVELOPMENT,2024-03-05,NIFTY50,2024-03-05T12:25:00+05:30,2024-03-05T12:30:00+05:30,2024-03-05T15:20:00+05:30,PE,22300.0,ATM,2024-03-07,NSE_FO|NIFTY2430722300PE,110.77,110.41,22315.05,22358.9,2.1,16.38,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,88.62,127.39,INTRADAY_SQUARE_OFF,-27.0,8.29,12.42,8.29,0.02,2.99,0.25,1.66,33.92,-60.92,170898.5,170837.58,170.0,0.0,-1.67,-0.32,0.2,-1.65,False,12:00,False,False
V8-D_0135,V8-D,DEVELOPMENT,2024-03-06,NIFTY50,2024-03-06T10:20:00+05:30,2024-03-06T10:25:00+05:30,2024-03-06T10:25:00+05:30,PE,22300.0,ATM,2024-03-07,NSE_FO|NIFTY2430722300PE,85.8,98.67,22309.6,22286.5,10.21,32.35,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,68.64,98.67,TARGET,965.25,6.92,11.1,6.92,0.01,2.49,0.19,1.38,29.01,936.24,170837.58,171773.82,0.0,86.88,-5.16,15.0,-0.1,-144.87,False,10:00,False,False
V8-D_0136,V8-D,DEVELOPMENT,2024-03-06,NIFTY50,2024-03-06T10:50:00+05:30,2024-03-06T10:55:00+05:30,2024-03-06T11:05:00+05:30,PE,22300.0,ATM,2024-03-07,NSE_FO|NIFTY2430722300PE,105.15,120.92,22280.5,22267.9,17.62,31.18,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,84.12,120.92,TARGET,1182.94,8.48,13.6,8.48,0.02,3.06,0.24,1.7,35.58,1147.36,171773.82,172921.18,10.0,52.49,-22.62,15.0,-0.06,-265.24,False,10:00,False,False
V8-D_0137,V8-D,DEVELOPMENT,2024-03-06,BANKNIFTY,2024-03-06T10:55:00+05:30,2024-03-06T11:00:00+05:30,2024-03-06T11:00:00+05:30,CE,48000.0,ATM,2024-03-06,NSE_FO|BANKNIFTY2430648000CE,106.47,122.44,47964.85,48067.25,39.35,98.8,75,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,85.18,122.44,TARGET,1197.79,8.58,13.77,8.58,0.02,3.09,0.24,1.72,36.0,1161.79,172921.18,174082.97,0.0,151.01,-0.85,15.0,0.21,70.26,True,10:00,False,False
V8-D_0138,V8-D,DEVELOPMENT,2024-03-07,BANKNIFTY,2024-03-07T11:20:00+05:30,2024-03-07T11:25:00+05:30,2024-03-07T12:10:00+05:30,PE,47900.0,ATM,2024-03-13,NSE_FO|BANKNIFTY2431347900PE,402.13,462.45,47881.2,47836.0,35.81,59.74,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,321.7,462.45,TARGET,904.79,6.48,10.41,6.48,0.01,2.34,0.18,1.3,27.2,877.59,174082.97,174960.56,45.0,28.59,-4.67,15.0,-0.09,-158.9,False,11:00,False,False
V8-D_0139,V8-D,DEVELOPMENT,2024-03-07,BANKNIFTY,2024-03-07T13:15:00+05:30,2024-03-07T13:20:00+05:30,2024-03-07T15:20:00+05:30,PE,47800.0,ATM,2024-03-13,NSE_FO|BANKNIFTY2431347800PE,382.84,382.81,47838.8,47814.3,4.76,41.72,15,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,306.27,440.27,INTRADAY_SQUARE_OFF,-0.45,5.74,8.61,5.74,0.01,2.07,0.17,1.15,23.49,-23.94,174960.56,174936.62,120.0,9.56,-0.73,-0.01,-0.05,0.15,False,13:00,False,False
V8-D_0140,V8-D,DEVELOPMENT,2024-03-11,NIFTY50,2024-03-11T10:25:00+05:30,2024-03-11T10:30:00+05:30,2024-03-11T10:45:00+05:30,PE,22450.0,ATM,2024-03-14,NSE_FO|NIFTY2431422450PE,132.6,152.49,22449.3,22415.65,4.22,20.07,50,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,106.08,152.49,TARGET,994.5,7.13,11.44,7.13,0.01,2.57,0.2,1.43,29.91,964.59,174936.62,175901.21,15.0,103.31,-0.52,15.0,-0.15,-100.07,False,10:00,False,False
V8-D_0141,V8-D,DEVELOPMENT,2024-03-11,BANKNIFTY,2024-03-11T10:25:00+05:30,2024-03-11T10:30:00+05:30,2024-03-11T10:40:00+05:30,PE,47700.0,ATM,2024-03-13,NSE_FO|BANKNIFTY2431347700PE,275.1,316.37,47661.45,47614.75,34.55,51.26,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,220.08,316.37,TARGET,1237.95,8.87,14.24,8.87,0.02,3.2,0.25,1.77,37.22,1200.73,175901.21,177101.94,10.0,149.39,-6.54,15.0,-0.1,-153.09,False,10:00,False,False
V8-D_0142,V8-D,DEVELOPMENT,2024-03-11,BANKNIFTY,2024-03-11T11:05:00+05:30,2024-03-11T11:10:00+05:30,2024-03-11T11:20:00+05:30,PE,47600.0,ATM,2024-03-13,NSE_FO|BANKNIFTY2431347600PE,236.44,271.91,47624.95,47522.5,4.88,45.67,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,189.15,271.91,TARGET,1063.98,7.63,12.24,7.63,0.02,2.75,0.21,1.53,32.01,1031.97,177101.94,178133.91,10.0,150.67,-0.02,15.0,-0.22,-69.73,False,11:00,False,False
V8-D_0143,V8-D,DEVELOPMENT,2024-03-12,NIFTY50,2024-03-12T10:35:00+05:30,2024-03-12T10:40:00+05:30,2024-03-12T15:20:00+05:30,CE,22400.0,ATM,2024-03-14,NSE_FO|NIFTY2431422400CE,124.41,110.18,22413.15,22335.95,22.75,24.24,50,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,99.53,143.07,INTRADAY_SQUARE_OFF,-711.5,5.86,8.26,5.86,0.01,2.11,0.19,1.17,23.46,-734.96,178133.91,177398.95,280.0,7.59,-14.09,-11.44,-0.34,33.21,False,10:00,False,False
V8-D_0144,V8-D,DEVELOPMENT,2024-03-12,BANKNIFTY,2024-03-12T11:20:00+05:30,2024-03-12T11:25:00+05:30,2024-03-12T12:10:00+05:30,CE,47300.0,ATM,2024-03-13,NSE_FO|BANKNIFTY2431347300CE,182.08,209.39,47300.15,47266.05,62.88,118.93,45,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,145.66,209.39,TARGET,1229.04,8.81,14.13,8.81,0.02,3.17,0.25,1.76,36.95,1192.09,177398.95,178591.04,45.0,104.44,-0.87,15.0,-0.07,-208.07,False,11:00,False,False
V8-D_0145,V8-D,DEVELOPMENT,2024-03-12,BANKNIFTY,2024-03-12T13:25:00+05:30,2024-03-12T13:30:00+05:30,2024-03-12T13:30:00+05:30,CE,47400.0,ATM,2024-03-13,NSE_FO|BANKNIFTY2431347400CE,197.81,227.48,47415.45,47420.15,14.29,71.21,45,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,158.25,227.48,TARGET,1335.22,9.57,15.36,9.57,0.02,3.45,0.27,1.91,40.15,1295.07,178591.04,179886.11,0.0,38.55,-8.98,15.0,0.01,0.0,False,13:00,False,False
V8-D_0146,V8-D,DEVELOPMENT,2024-03-13,NIFTY50,2024-03-13T09:45:00+05:30,2024-03-13T09:50:00+05:30,2024-03-13T09:55:00+05:30,PE,22300.0,ATM,2024-03-14,NSE_FO|NIFTY2431422300PE,85.8,98.67,22314.65,22297.1,1.3,30.6,100,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,68.64,98.67,TARGET,1287.0,9.22,14.8,9.22,0.02,3.32,0.26,1.84,38.68,1248.32,179886.11,181134.43,5.0,435.38,-0.14,15.0,-0.08,-190.72,False,09:00,False,False
V8-D_0147,V8-D,DEVELOPMENT,2024-03-13,NIFTY50,2024-03-13T10:45:00+05:30,2024-03-13T10:50:00+05:30,2024-03-13T10:50:00+05:30,PE,22300.0,ATM,2024-03-14,NSE_FO|NIFTY2431422300PE,86.42,99.38,22299.35,22283.9,16.03,29.53,100,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,69.14,99.38,TARGET,1296.3,9.29,14.91,9.29,0.02,3.35,0.26,1.86,38.98,1257.32,181134.43,182391.75,0.0,431.54,-0.74,15.0,-0.07,-216.5,False,10:00,False,False
V8-D_0148,V8-D,DEVELOPMENT,2024-03-13,BANKNIFTY,2024-03-13T10:45:00+05:30,2024-03-13T10:50:00+05:30,2024-03-13T10:50:00+05:30,PE,47300.0,ATM,2024-03-13,NSE_FO|BANKNIFTY2431347300PE,105.06,120.82,47314.55,47293.55,28.6,73.65,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,84.05,120.82,TARGET,1181.92,8.47,13.59,8.47,0.02,3.05,0.24,1.69,35.53,1146.39,182391.75,183538.14,0.0,427.53,-0.01,15.0,-0.04,-337.96,True,10:00,False,False
V8-D_0149,V8-D,DEVELOPMENT,2024-03-14,NIFTY50,2024-03-14T10:30:00+05:30,2024-03-14T10:35:00+05:30,2024-03-14T10:35:00+05:30,CE,22050.0,ATM,2024-03-14,NSE_FO|NIFTY2431422050CE,55.18,63.46,22056.2,22062.85,1.73,36.04,150,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,44.14,63.46,TARGET,1241.55,8.9,14.28,8.9,0.02,3.21,0.25,1.78,37.34,1204.21,183538.14,184742.35,0.0,266.13,-11.29,15.0,0.03,497.51,True,10:00,False,False
V8-D_0150,V8-D,DEVELOPMENT,2024-03-14,BANKNIFTY,2024-03-14T11:05:00+05:30,2024-03-14T11:10:00+05:30,2024-03-14T11:10:00+05:30,CE,47000.0,ATM,2024-03-20,NSE_FO|BANKNIFTY2432047000CE,376.2,432.63,46987.25,47064.5,15.37,94.7,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,300.96,432.63,TARGET,846.45,6.07,9.73,6.07,0.01,2.19,0.17,1.21,25.45,821.0,184742.35,185563.35,0.0,60.15,-4.11,15.0,0.16,91.24,False,11:00,False,False
V8-D_0151,V8-D,DEVELOPMENT,2024-03-14,BANKNIFTY,2024-03-14T12:10:00+05:30,2024-03-14T12:15:00+05:30,2024-03-14T12:25:00+05:30,CE,47100.0,ATM,2024-03-20,NSE_FO|BANKNIFTY2432047100CE,405.74,466.6,47128.5,47187.65,40.17,75.64,15,85.0,V7-G Control: Pullback Retest + Bullish Reversal Confirmation,TRENDING,324.59,466.6,TARGET,912.91,6.54,10.5,6.54,0.01,2.36,0.18,1.31,27.44,885.47,185563.35,186448.82,10.0,15.54,-13.42,15.0,0.13,119.51,False,12:00,False,False
V8-D_0152,V8-D,DEVELOPMENT,2024-03-15,NIFTY50,2024-03-15T10:15:00+05:30,2024-03-15T10:20:00+05:30,2024-03-15T10:35:00+05:30,PE,22000.0,ATM,2024-03-21,NSE_FO|NIFTY2432122000PE,185.05,212.81,21991.0,21967.25,7.17,31.37,50,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,148.04,212.81,TARGET,1387.87,9.95,15.96,9.95,0.02,3.59,0.28,1.99,41.74,1346.13,186448.82,187794.95,15.0,31.07,-5.02,15.0,-0.11,-138.89,False,10:00,False,False
V8-D_0153,V8-D,DEVELOPMENT,2024-03-15,NIFTY50,2024-03-15T10:55:00+05:30,2024-03-15T11:00:00+05:30,2024-03-15T11:05:00+05:30,PE,22000.0,ATM,2024-03-21,NSE_FO|NIFTY2432122000PE,200.62,230.71,21975.15,21937.65,17.66,27.29,25,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,160.5,230.71,TARGET,752.32,5.39,8.65,5.39,0.01,1.94,0.15,1.08,22.61,729.71,187794.95,188524.66,5.0,20.9,-12.39,15.0,-0.17,-87.9,False,10:00,False,False
V8-D_0154,V8-D,DEVELOPMENT,2024-03-15,NIFTY50,2024-03-15T11:20:00+05:30,2024-03-15T11:25:00+05:30,2024-03-15T15:20:00+05:30,PE,21950.0,ATM,2024-03-21,NSE_FO|NIFTY2432121950PE,184.95,174.83,21940.7,22021.75,3.78,26.64,50,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,147.96,212.69,INTRADAY_SQUARE_OFF,-506.0,8.99,13.11,8.99,0.02,3.24,0.28,1.8,36.43,-542.43,188524.66,187982.23,235.0,4.79,-6.17,-5.47,0.37,-14.81,False,11:00,False,False
V8-D_0155,V8-D,DEVELOPMENT,2024-03-18,BANKNIFTY,2024-03-18T10:25:00+05:30,2024-03-18T10:30:00+05:30,2024-03-18T11:10:00+05:30,PE,46400.0,ATM,2024-03-20,NSE_FO|BANKNIFTY2432046400PE,230.45,265.02,46446.9,46205.85,14.84,100.29,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,184.36,265.02,TARGET,1037.02,7.43,11.93,7.43,0.01,2.68,0.21,1.49,31.18,1005.84,187982.23,188988.07,40.0,157.92,-3.45,15.0,-0.52,-28.9,False,10:00,False,False
V8-D_0156,V8-D,DEVELOPMENT,2024-03-18,NIFTY50,2024-03-18T11:20:00+05:30,2024-03-18T11:25:00+05:30,2024-03-18T15:20:00+05:30,PE,21950.0,ATM,2024-03-21,NSE_FO|NIFTY2432121950PE,129.01,127.5,21962.8,22048.3,2.7,29.85,50,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,103.21,148.36,INTRADAY_SQUARE_OFF,-75.5,6.41,9.56,6.41,0.01,2.31,0.19,1.28,26.17,-101.67,188988.07,188886.4,235.0,0.0,-4.09,-1.17,0.39,-3.01,False,11:00,False,False
V8-D_0157,V8-D,DEVELOPMENT,2024-03-18,BANKNIFTY,2024-03-18T11:50:00+05:30,2024-03-18T11:55:00+05:30,2024-03-18T11:55:00+05:30,PE,46300.0,ATM,2024-03-20,NSE_FO|BANKNIFTY2432046300PE,229.94,264.43,46307.8,46261.9,50.84,83.77,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,183.95,264.43,TARGET,1034.73,7.42,11.9,7.42,0.01,2.67,0.21,1.48,31.11,1003.62,188886.4,189890.02,0.0,21.94,-5.95,15.0,-0.1,-151.33,False,11:00,False,False
V8-D_0158,V8-D,DEVELOPMENT,2024-03-19,NIFTY50,2024-03-19T10:35:00+05:30,2024-03-19T10:40:00+05:30,2024-03-19T11:35:00+05:30,PE,21850.0,ATM,2024-03-21,NSE_FO|NIFTY2432121850PE,108.51,124.79,21875.75,21832.4,2.19,28.58,75,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,86.81,124.79,TARGET,1220.74,8.75,14.04,8.75,0.02,3.15,0.24,1.75,36.7,1184.04,189890.02,191074.06,55.0,51.63,-0.04,15.0,-0.2,-75.69,False,10:00,False,False
V8-D_0159,V8-D,DEVELOPMENT,2024-03-19,BANKNIFTY,2024-03-19T10:35:00+05:30,2024-03-19T10:40:00+05:30,2024-03-19T10:45:00+05:30,PE,46500.0,ATM,2024-03-20,NSE_FO|BANKNIFTY2432046500PE,221.37,254.58,46457.2,46404.3,51.9,78.53,30,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,177.1,254.58,TARGET,996.16,7.14,11.46,7.14,0.01,2.57,0.2,1.43,29.95,966.21,191074.06,192040.27,5.0,87.63,-19.19,15.0,-0.11,-131.73,False,10:00,False,False
V8-D_0160,V8-D,DEVELOPMENT,2024-03-19,BANKNIFTY,2024-03-19T11:00:00+05:30,2024-03-19T11:05:00+05:30,2024-03-19T14:00:00+05:30,PE,46400.0,ATM,2024-03-20,NSE_FO|BANKNIFTY2432046400PE,200.7,230.8,46377.65,46356.2,26.28,70.2,45,85.0,V7-G Control: Pullback Retest + Bearish Reversal Confirmation,TRENDING,160.56,230.8,TARGET,1354.72,9.71,15.58,9.71,0.02,3.5,0.27,1.94,40.73,1313.99,192040.27,193354.26,175.0,58.38,-11.35,15.0,-0.05,-324.32,False,11:00,False,False
