i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
2433,CE,E_Full_V9,0.018750539868062077,-0.00737380781328234,0.1278828955047162,0.18118499198360727,0.11503140188726668,0.018750539868062077,0.1278828955047162,0.18581995689481712,-0.00737380781328234,0.0,5.9496567505720686,3.203661327231118,10.583524027459953,20.537757437070926,31.46453089244851,-8.810068649885586,True
2440,CE,E_Full_V9,-0.019977499027412637,-0.06350741796081749,-0.15140841368143088,-0.1143974681148685,-0.10493444225977422,-0.019977499027412637,-0.15140841368143088,-0.004626368195814745,-0.15140841368143088,,,,,,,,False
2459,CE,E_Full_V9,0.009048821548818253,-0.06397306397306624,-0.022306397306393055,0.027567340067347068,-0.2215909090909185,0.009048821548818253,-0.022306397306393055,0.027567340067347068,-0.2215909090909185,0.0,-0.9733606557376934,-11.629098360655732,-1.588114754098358,-7.581967213114746,2.612704918032799,-15.983606557377044,True
2490,PE,E_Full_V9,0.12203988924183173,0.06477336827949154,-0.14477491254523134,-0.018230914913108798,-0.03238668413974022,-0.12203988924183173,0.14477491254523134,0.12203988924183173,-0.14477491254523134,0.0,2.6383526383526346,-22.458172458172463,-39.510939510939515,-55.22522522522523,8.172458172458166,-58.442728442728445,True
2529,PE,E_Full_V9,-0.0023565352077259405,0.02570765681134679,-0.01670997692737597,-0.07155297812493355,-0.02270843018337132,0.0023565352077259405,0.01670997692737597,0.11975483464620185,-0.07155297812493355,0.0,0.0,5.511811023622047,52.75590551181102,20.31496062992127,58.740157480314956,-16.06299212598426,True
2583,CE,E_Full_V9,-0.05479812836780562,-0.06584271237991546,-0.04842625297620806,0.08368396347642193,0.21367022146514536,-0.05479812836780562,-0.04842625297620806,0.21367022146514536,-0.13168542475983092,0.0,-2.0784619381657574,-5.274097168095597,-8.002078461938154,-0.8054040010392222,4.780462457781251,-11.32761756300337,True
2590,CE,E_Full_V9,-0.03543307921944905,0.10799663067486698,0.314442056306774,0.25800373850810576,0.3322646829800213,-0.03543307921944905,0.314442056306774,0.35730122997341685,-0.03543307921944905,0.0,-3.3617315219894133,8.542482155192255,7.022795302786092,28.68984572875891,36.19617775731061,-15.864609716785639,True
2601,CE,E_Full_V9,-0.02494740959206876,0.1397477774606415,0.19450522732797904,0.33805854184505435,0.1708263300880697,-0.02494740959206876,0.19450522732797904,0.33805854184505435,-0.02494740959206876,,,,,,,,False
2610,CE,E_Full_V9,-0.04150916362196666,-0.1666687737308048,0.01748863238892895,0.4260483697644757,0.6479222240483473,-0.04150916362196666,0.01748863238892895,0.6479222240483473,-0.1666687737308048,0.0,-1.1292346298619824,-7.979924717691346,-2.5345043914680105,0.9786700125470458,4.1405269761606025,-17.239648682559597,True
2617,CE,E_Full_V9,0.2187649361286459,0.48932599765443285,0.5455437435123223,0.4150006632430703,0.7784157544442394,0.2187649361286459,0.5455437435123223,0.7784157544442394,0.2187649361286459,0.0,14.824355971896958,40.93208430913348,29.555035128805628,37.067915690866506,48.47775175644028,-6.135831381733019,True
2628,CE,E_Full_V9,0.13745373750728707,0.06569326267471531,-0.043934984591376125,1.6304063567646132,1.6235022877574057,0.13745373750728707,-0.043934984591376125,1.7274817512903162,-0.10649003408099711,0.0,6.852851443323161,-7.251818821872807,-1.196902135648914,-14.40976296643981,13.682234217319866,-24.900258155362597,True
2637,CE,E_Full_V9,-0.0008234315687083438,-0.006793310441921552,0.003911299951431246,-0.05290547829022163,-0.0006175736765312578,-0.0008234315687083438,0.003911299951431246,0.09551806197145574,-0.132778340456019,0.0,-0.45428733674047866,-6.871095968199883,-3.0096536059057257,-7.836456558773415,15.161839863713809,-28.449744463373083,True
2652,CE,E_Full_V9,-0.04851983659505121,-0.011924366620830185,0.08449852898546606,0.10300185650051752,-0.00041118505590409526,-0.04851983659505121,0.08449852898546606,0.10300185650051752,-0.04851983659505121,0.0,-6.125483199524242,-1.100208147487359,-2.914064823074639,8.920606601248885,10.585786500148666,-6.928337793636636,True
