i,direction,label,u5,u15,u30,u45,u60,u5_raw,u30_raw,mfe,mae,o5,o15,o30,o45,o60,omfe,omae,has_opt
854,PE,C_Trend+Impulse+Pullback,-0.006053403122341372,-0.006456963330503385,0.004035602081564615,-0.04338272237680574,0.019370889991499052,0.006053403122341372,-0.004035602081564615,0.019370889991499052,-0.04762010456245136,0.0,-4.37956204379562,-8.321167883211682,-5.401459854014603,-12.11678832116788,16.175182481751822,-26.277372262773724,True
861,PE,C_Trend+Impulse+Pullback,0.0,-0.007866297152392399,0.039533185688989114,-0.01653939401273785,0.0691830749557143,0.0,-0.039533185688989114,0.0691830749557143,-0.0173461937206687,0.0,4.2910447761193975,4.477611940298504,9.51492537313433,33.395522388059696,86.56716417910447,-9.328358208955223,True
868,PE,C_Trend+Impulse+Pullback,-0.042367581133917476,-0.03006080756644547,0.04478858577013911,0.03066605872549255,0.1182257264022657,0.042367581133917476,-0.04478858577013911,0.1182257264022657,-0.042367581133917476,0.0,-5.88235294117647,-0.4411764705882311,2.058823529411773,33.676470588235304,33.676470588235304,-14.705882352941178,True
903,PE,C_Trend+Impulse+Pullback,-0.05763501611344424,-0.2678810608089943,-0.023338122721994203,-0.12846114506976924,-0.4211009099838403,0.05763501611344424,0.023338122721994203,0.025164584500247944,-0.4211009099838403,0.0,-3.956440492299753,-20.065725884399768,-2.2552999548940007,-9.36916038404536,24.39590179779626,-20.774534441652165,True
910,PE,C_Trend+Impulse+Pullback,-0.04420059772185514,-0.0563658998471217,-0.24452257271809774,-0.25364654931205877,-0.1784244311707539,0.04420059772185514,0.24452257271809774,-0.03710417148210521,-0.3542130468810356,0.0,-4.509582863585129,-6.350995866215721,-12.288613303269454,-17.09883502442692,11.61217587373167,-26.118000751597155,True
953,CE,C_Trend+Impulse+Pullback,-0.03076236375589847,0.0008042448040868067,0.011862610860124967,0.04543983143028285,-0.022518854514119724,-0.03076236375589847,0.011862610860124967,0.04543983143028285,-0.044032403023164246,0.0,-1.1612206319200677,-0.5401026194977046,-5.157980016203085,-2.916554145287608,7.912503375641375,-8.830677828787465,True
960,CE,C_Trend+Impulse+Pullback,-0.01246223640862798,0.0026130495695442235,-0.03356763677807573,-0.03035157576940506,-0.12040128401236139,-0.01246223640862798,-0.03356763677807573,0.016884320295540434,-0.12984846322535715,0.0,-1.158173395102581,-2.05162144275314,-6.0886829913964196,-5.956320317670418,3.3090668431502315,-9.702183984116477,True
1082,PE,C_Trend+Impulse+Pullback,0.09196575794773176,0.11910983628473648,0.16995434122941688,0.20621396826168148,0.24429670503299805,-0.09196575794773176,-0.16995434122941688,0.30648500390955125,-0.049629098451986486,0.0,0.0,6.892282294676017,6.892282294676017,6.842756912917864,26.08336772595955,-5.447791993396622,True
1089,PE,C_Trend+Impulse+Pullback,0.09269250427969,0.1780831920296655,0.17767753555579802,0.2874076117380886,0.20810177109618078,-0.09269250427969,-0.17767753555579802,0.2874076117380886,0.0778860429833661,0.0,0.0,12.334593572778825,9.12098298676749,24.76370510396976,28.071833648393195,-1.1814744801512287,True
1096,PE,C_Trend+Impulse+Pullback,-0.09207710085186172,0.05223800202854845,0.012805424621786798,-0.04715648432147557,0.04166844519786217,0.09207710085186172,-0.012805424621786798,0.07479994064787387,-0.09207710085186172,0.0,0.0,-11.580322159338266,6.138441445363528,4.13582934262081,13.757074444928177,-13.539399216369175,True
1103,PE,C_Trend+Impulse+Pullback,-0.08437703318151524,-0.056319128171766764,-0.16489102147039247,0.05103285621339548,0.15126870527001346,0.08437703318151524,0.16489102147039247,0.17078724788549549,-0.16489102147039247,0.0,0.0,-9.496717724288835,-10.371991247264765,-7.045951859956235,6.3457330415754925,-15.098468271334792,True
1113,PE,C_Trend+Impulse+Pullback,0.07468959046903478,0.044366023766340135,0.3809779655532419,0.40519611614129314,0.2295636459102801,-0.07468959046903478,-0.3809779655532419,0.48436301176106866,0.044366023766340135,0.0,0.0,4.512372634643383,4.6094129063561375,3.9301310043668094,12.032993692382345,-5.628335759340124,True
1121,PE,C_Trend+Impulse+Pullback,-0.07955221713460414,-0.13251886041960592,-0.16912515056637378,0.17014767263751063,-0.21329810403958316,0.07955221713460414,0.16912515056637378,0.17014767263751063,-0.2560395266131943,,,,,,,,False
1128,PE,C_Trend+Impulse+Pullback,0.24009088717158455,-0.10972664375414887,-0.242542879210772,-0.30895099693908357,-0.1732741041033936,-0.24009088717158455,0.242542879210772,0.2539855087270504,-0.30895099693908357,0.0,29.840319361277434,-17.564870259481047,-18.01397205588822,-25.64870259481038,43.612774451097806,-32.13572854291417,True
